Date,Time,Game ID,SR,SR Finish,Delta,Streak #,Win/ Loss/Draw,My Team's SR,Enemy Team's SR,Delta,Teammate,,,,,,Enemy Team,,,,,,Map,Round,Cap Score,Score/ Distance,Time Left,D/A/CP,Length of Match,Character,,,Communication level,Note,Physicological condition,Elim,ObjKills,ObjTime,Dam,Heal,Death,Weapon Acc,KillStreak,Offensive Assists,Defensive Assists,Scoped
5/27/2017,Afternoon,143,,,,-2,L,2860,-,-,JustWingIt,CeleryMan,NomCookie,Flaming,Darkmatrix,Vince,Bert,Demithefiend,Jonathoan,Lightzinn,Fate,Saito,Temple of Anubis,2,2,,0,Defense,6,Lucio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,143,,,,-2,L,2860,-,-,JustWingIt,CeleryMan,NomCookie,Flaming,Darkmatrix,Vince,Bert,Demithefiend,Jonathoan,Lightzinn,Fate,Saito,Temple of Anubis,3,0,,0,Attack,1,Lucio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,143,,,,-2,L,2860,-,-,JustWingIt,CeleryMan,NomCookie,Flaming,Darkmatrix,Vince,Bert,Demithefiend,Jonathoan,Lightzinn,Fate,Saito,Temple of Anubis,4,1,,0,Defense,4,Lucio,,,,,,,,,,,,,,,,
10/4/2017,Evening,144,2446,2471,25,1,W,2774,2751,-23,JustWingIt,Hbhack,NomCookie,Tghlooty,TRPChintyler,TwitchPrime,Alt,Antwonn,Kritelli,Narwalrus,RealityGecko,Smokey,Ilios,2,2-0,ww,,CP,,Lucio,,,,,,,,,,,,,,,,
10/4/2017,Evening,145,2471,2495,24,2,W,2813,2826,13,JustWingIt,Hbhack,NomCookie,Tghlooty,Tlink9,Sneepy,PewPewman,Dezinated,Madvillain,Sykol,Herpderpito,Zedla,Numbani,1,2,36.67,0,Attack,8,Lucio,Zen,,,,,,,,,,,,,,,
10/4/2017,Evening,145,,,,2,W,2813,2826,13,JustWingIt,Hbhack,NomCookie,Tghlooty,Tlink9,Sneepy,PewPewman,Dezinated,Madvillain,Sykol,Herpderpito,Zedla,Numbani,2,0,,0,Defense,4,Torbjorn,Lucio,,,,,,,,,,,,,,,
10/4/2017,Evening,146,2495,2521,26,3,W,2825,-,-,JustWingIt,Hbhack,NomCookie,Tghlooty,HerpDerpito,Zedla,Corvus,Direwolf4181,Droopy,Jaxjaxz,NinjaTurtle,Reiutada,Oasis,3,,2-1,,CP,,Lucio,Zen,,,,,,,,,,,,,,,
10/4/2017,Evening,147,2521,2542,21,4,W,2865,2878,13,JustWingIt,Hbhack,NomCookie,Tghlooty,AlltheCrits,Juston,NintoM64,Sandvich,Bearchlaws26,Fishy,Ghost,Sookmynootz,Nepal,2,2-0,ww,,CP,,Lucio,,,,,,,,,,,,,,,,
10/4/2017,Evening,148,2542,2519,-23,-1,L,-,2902,-,JustWingIt,Hbhack,NomCookie,Tghlooty,Meefin,O4sis,Nebtraxx,Burky,BrbGreentea,Dunderson,Iro,Ozzy,Hollywood,1,0,,0,Attack,4,Zen,Lucio,,,,,,,,,,,,,,,
10/4/2017,Evening,148,,,,-1,L,-,2902,-,JustWingIt,Hbhack,NomCookie,Tghlooty,Meefin,O4sis,Nebtraxx,Burky,BrbGreentea,Dunderson,Iro,Ozzy,Hollywood,2,1,,0,Defense,3,Torbjorn,,,,,,,,,,,,,,,,
10/4/2017,Evening,149,2519,2544,25,1,W,2866,2878,12,JustWingIt,Hbhack,NomCookie,Tghlooty,JonnyKesa,Frendia,BlizzfixGame,Chad,k113rJacks,Mudkips,Renolds,Yaboi,King's Row,1,2,69.76,,Attack,,Zen,Lucio,,,,,,,,,,,,,,,
10/4/2017,Evening,149,,,,1,W,2866,2878,12,JustWingIt,Hbhack,NomCookie,Tghlooty,JonnyKesa,Frendia,BlizzfixGame,Chad,k113rJacks,Mudkips,Renolds,Yaboi,King's Row,2,2,,,Defense,,Zen,,,,,,,,,,,,,,,,
10/4/2017,Evening,150,2544,2567,23,2,W,2874,2898,24,JustWingIt,Hbhack,NomCookie,Tghlooty,Deadlysocks,Defusee,Skywalkerhsu,Nevermore,Ripley,Anastasiah,Phrat,XbabyGirl69x,Gibraltar,1,3,88.67,3:19,Attack,,Lucio,,,,,,,,,,,,,,,,
10/4/2017,Evening,150,,,,2,W,2874,2898,24,JustWingIt,Hbhack,NomCookie,Tghlooty,Deadlysocks,Defusee,Skywalkerhsu,Nevermore,Ripley,Anastasiah,Phrat,XbabyGirl69x,Gibraltar,2,0,,0,Defense,,Torbjorn,,,,,,,,,,,,,,,,
10/6/2017,Evening,151,2567,2548,-19,-1,L,-,-,-,JustWingIt,Tghlooty,Stancubble,Saltyfish,Eidolonwit,Verethragna,Stoic,Drageray,Nebo,Ridiculous,Punta,Xcon,Nepal,2,0-2,,,CP,,Mercy,,,,,,,,,,,,,,,,
10/6/2017,Evening,152,2548,2581,33,1,W,3044,3056,12,JustWingIt,Tghlooty,Brumstike,Nallen,Stancubble,Noodzy,Maniacmantis,Ragedholic,Mako,Drageray,Eidolonwit,Verethragna,Route 66,1,3,74.5,0,Defense,8,Mercy,,,,,,,,,,,,,,,,
10/6/2017,Evening,152,,,,1,W,3044,3056,12,JustWingIt,Tghlooty,Brumstike,Nallen,Stancubble,Noodzy,Maniacmantis,Ragedholic,Mako,Drageray,Eidolonwit,Verethragna,Route 66,2,3,74.5,3:17,Attack,5,Zen,,,,,,,,,,,,,,,,
10/6/2017,Evening,152,,,,1,W,3044,3056,12,JustWingIt,Tghlooty,Brumstike,Nallen,Stancubble,Noodzy,Maniacmantis,Ragedholic,Mako,Drageray,Eidolonwit,Verethragna,Route 66,3,0,75.22,0,Defense,1,Zen,,,,,,,,,,,,,,,,
10/6/2017,Evening,152,,,,1,W,3044,3056,12,JustWingIt,Tghlooty,Brumstike,Nallen,Stancubble,Noodzy,Maniacmantis,Ragedholic,Mako,Drageray,Eidolonwit,Verethragna,Route 66,4,1,75.23,1,Attack,2,Ana,,,,,,,,,,,,,,,,
10/6/2017,Evening,153,2581,2612,31,2,W,3056,3070,14,JustWingIt,Tghlooty,Heine2011,Drageray,Brumstike,Stancubble,DoubleSTep,FishyMango,Nallen,Alseir,Acheel,Kailrise,lijang Tower,3,2-1,lww,,CP,13,Ana,,,,,,,,,,,,,,,,
10/6/2017,Evening,154,2612,2596,-16,-1,L,-,-,-,JustWingIt,Tghlooty,Wonderboy,Alseir,Osis,Snowpanda,Seth,Cowabungaboy,Teemo,Drageray,GhostFace,Trex,Ilios,3,2-1,lwl,,CP,,Ana,,,,,,,,,,,,,,,,
10/6/2017,Evening,155,2596,2616,20,1,W,2604,2587,-17,JustWingIt,Jayspamsavy,Greengiant,Dip,Kingkong,Sakura,RoastedSama,Shrimplyp,Overseer,Sim,TheGamerLeaf,Alpha,Numbani,1,0,,0,Defense,4,Lucio,,,,,,,,,,,,,,,,
10/6/2017,Evening,155,,,,1,W,2604,2587,-17,JustWingIt,Jayspamsavy,Greengiant,Dip,Kingkong,Sakura,RoastedSama,Shrimplyp,Overseer,Sim,TheGamerLeaf,Alpha,Numbani,2,1,,3,Attack,1,Torbjorn,,,,,,,,,,,,,,,,
10/6/2017,Evening,156,2616,2631,15,2,W,2589,2587,-2,JustWingIt,Chickenman,Cleatus,JohnnyJOhn,Abderus,MrDoctordiv,Savunit,Axx,Stedile,Lzuigi,Snow,Nicolasagna,Hanamura,1,2,,4:03,Attack,4,Lucio,,,,,,,,,,,,,,,,
10/6/2017,Evening,156,,,,2,W,2589,2587,-2,JustWingIt,Chickenman,Cleatus,JohnnyJOhn,Abderus,MrDoctordiv,Savunit,Axx,Stedile,Lzuigi,Snow,Nicolasagna,Hanamura,2,,,0,Defense,4,Zen,,,,,,,,,,,,,,,,
10/6/2017,Evening,157,2631,2612,-19,-1,L,3049,3065,16,JustWingIt,Tghlooty,Shockr,Gundamduke,PineapplePen,Sodaj,Osis,Sho,JeepXj,Mipplenilk,Atemporal,Tooez4rtz,King's Row,1,3,70.19,2:12,Attack,6,Mercy,,,,,,,,,,,,,,,,
10/6/2017,Evening,157,,,,-1,L,3049,3065,16,JustWingIt,Tghlooty,Shockr,Gundamduke,PineapplePen,Sodaj,Osis,Sho,JeepXj,Mipplenilk,Atemporal,Tooez4rtz,King's Row,2,3,70.19,4:40,Defense,3.5,Zarya,Mercy,,,,,,,,,,,,,,,
10/6/2017,Evening,157,,,,-1,L,3049,3065,16,JustWingIt,Tghlooty,Shockr,Gundamduke,PineapplePen,Sodaj,Osis,Sho,JeepXj,Mipplenilk,Atemporal,Tooez4rtz,King's Row,3,0,,0,Attack,2,Mercy,,,,,,,,,,,,,,,,
10/6/2017,Evening,157,,,,-1,L,3049,3065,16,JustWingIt,Tghlooty,Shockr,Gundamduke,PineapplePen,Sodaj,Osis,Sho,JeepXj,Mipplenilk,Atemporal,Tooez4rtz,King's Row,4,1,,2,Defense,2.5,Mercy,,,,,,,,,,,,,,,,
10/8/2017,Evening,158,2612,2588,-24,-2,L,2756,2782,26,JustWingIt,Hbhack,Nomcookie,Austnpk,Stroof,Dinomatic,Shadder28,Max,Doobs,Getbrowned,Bard,Leggomyaggro,Hollywood,1,3,,1:27,Defense,5.5,Zen,,,,,,,,,,,,,,,,
10/8/2017,Evening,158,,,,-2,L,2756,2782,26,JustWingIt,Hbhack,Nomcookie,Austnpk,Stroof,Dinomatic,Shadder28,Max,Doobs,Getbrowned,Bard,Leggomyaggro,Hollywood,2,1,,,Attack,7,Orisa,,,,,,,,,,,,,,,,
10/8/2017,Evening,159,2588,2613,25,1,W,2752,2787,35,JustWingIt,Hbhack,Nomcookie,Rob,Daneomite,Itzjuandi,Idioticquinn,Mamasqueaky,Shvigity,Pennet,Legolas,Macadoos,Ilios,3,2-1,wlw,,CP,,Zarya,,,,,,,,,,,,,,,,
10/11/2017,Afternoon,160,2613,2592,-21,-1,L,2598,2589,-9,JustWingIt,Spacebender,Funkymonkey,Swick,Danikitkats,Xzknastyzx,Foozo,So10Dolo,Vorca,Spellme,Kountless,Nucky,Dorado,1,0,,,Attack,4,Zen,LUcio,,,,,,,,,,,,,,,
10/11/2017,Afternoon,160,,,,-1,L,2598,2589,-9,JustWingIt,Spacebender,Funkymonkey,Swick,Danikitkats,Xzknastyzx,Foozo,So10Dolo,Vorca,Spellme,Kountless,Nucky,Dorado,2,1,,,Defense,4,Torbjorn,Lucio,,,,,,,,,,,,,,,
10/11/2017,Afternoon,161,2592,2613,21,1,W,2600,2584,-16,JustWingIt,Funkymonkey,Enyx,Gojdioan,Grumpykitten,SoggyDoggo,Knapy,ColdCat,Cookie,CBE,BigSpooky,SquishySheep,lijang Tower,2,2-0,ww,,CP,8.5,Lucio,,,,,,,,,,,,,,,,
10/11/2017,Afternoon,162,2613,2635,22,2,W,2602,2587,-15,JustWingIt,kat,Enyx,Wrath,Gojdioan,Iconikaxra8d,ColdCat,Cookie,Enkianan,Wiloo,LittlePeace,Peacmaker,Hanamura,1,2,,5:10,Attack,3.5,Zen,,,,,,,,,,,,,,,,
10/11/2017,Afternoon,162,,,,2,W,2602,2587,-15,JustWingIt,kat,Enyx,Wrath,Gojdioan,Iconikaxra8d,ColdCat,Cookie,Enkianan,Wiloo,LittlePeace,Peacmaker,Hanamura,2,0,,0,Defense,4,Orisa,,,,,,,,,,,,,,,,
10/11/2017,Afternoon,163,2635,2659,24,3,W,2891,2896,5,JustWingIt,Hbhack,Rakasan,AlltheCrits,Weisscream,Crazywoman,GuyDude,Killjoys,ShinyChariot,(Korean),Eloguadian,Nae,Nepal,3,2-1,lww,,CP,12,Lucio,,,,,,,,,,,,,,,,
10/11/2017,Afternoon,164,2659,2684,25,4,W,2884,2877,-7,JustWingIt,Hbhack,Paran,LazyTurtle,Rotlech,Algonquin,Danzor,Moxley,GhostofGrace,Alldaydunn,JessaXD,PaperMe,Ilios,2,2-0,ww,,CP,,Zen,Lucio,,,,,,,,,,,,,,,
10/11/2017,Afternoon,165,2684,2684,0,0,Draw,2932,2941,9,JustWingIt,Hbhack,Pinhead,Leatherdaddy,Payback,(Japanes),Chekiro,Pud,Nexthype,Dannytca,Joney,Wootn,Hollywood,1,3,,0,Defense,8,Torbjorn,Zen,Lucio,,,,,,,,,,,,,,
10/11/2017,Afternoon,165,,,,0,Draw,2932,2941,9,JustWingIt,Hbhack,Pinhead,Leatherdaddy,Payback,(Japanes),Chekiro,Pud,Nexthype,Dannytca,Joney,Wootn,Hollywood,2,3,,0:24,Attack,7.5,Zen,,,,,,,,,,,,,,,,
10/11/2017,Afternoon,165,,,,0,Draw,2932,2941,9,JustWingIt,Hbhack,Pinhead,Leatherdaddy,Payback,(Japanes),Chekiro,Pud,Nexthype,Dannytca,Joney,Wootn,Hollywood,3,0,,0,Defense,1,Zen,,,,,,,,,,,,,,,,
10/11/2017,Afternoon,165,,,,0,Draw,2932,2941,9,JustWingIt,Hbhack,Pinhead,Leatherdaddy,Payback,(Japanes),Chekiro,Pud,Nexthype,Dannytca,Joney,Wootn,Hollywood,4,0,,0,Attack,1.5,Zen,Lucio,,,,,,,,,,,,,,,
10/15/2017,Afternoon,166,2684,2659,-25,-1,L,2669,2666,-3,JustWingIt,Quantum,Pocko,Shrimplyp,Amtyville,Telba,Lived,Hnt,Bluenarwhal,Hypeganst3r,Cuckboy,Ladyleigha,Route 66,1,1,90.66,0,Defense,7,Lucio,Mercy,,,,,,,,,,,,,,,
10/15/2017,Afternoon,166,,,,-1,L,2669,2666,-3,JustWingIt,Quantum,Pocko,Shrimplyp,Amtyville,Telba,Lived,Hnt,Bluenarwhal,Hypeganst3r,Cuckboy,Ladyleigha,Route 66,2,0,,,Attack,4,Zen,,,,,,,,,,,,,,,,
10/15/2017,Afternoon,167,2659,2678,19,1,W,2657,2646,-11,JustWingIt,Reset,Jeepers,Severitas,Gracle,Yamadaki,Quantum,Heitaoa,Harry,Miaowangzhi,Sourdrinku,Toldyaso,Hollywood,1,2,74.89,0,Attack,8,Zen,,,,,,,,,,,,,,,,
10/15/2017,Afternoon,167,,,,1,W,2657,2646,-11,JustWingIt,Reset,Jeepers,Severitas,Gracle,Yamadaki,Quantum,Heitaoa,Harry,Miaowangzhi,Sourdrinku,Toldyaso,Hollywood,2,1,,0,Defense,7,Zen,,,,,,,,,,,,,,,,
10/15/2017,Afternoon,168,2678,2697,19,2,W,2660,2668,8,JustWingIt,Walhorn,xito,Locowilone,Lies,Spiff,Sweddishfish,TheFloyd,Albion,Folktale,Nimbo,Raynbow,Ilios,2,2-0,ww,,CP,8.5,Lucio,,,,,,,,,,,,,,,,
10/15/2017,Afternoon,167,2697,2672,-25,-1,L,2685,2688,3,JustWingIt,TheChizzler,Yuni,Flakenstein,MilkTea,Minglee,Xito,Napsta,Arbitor,Diego,Scrambldeggz,TopWops,Temple of Anubis,1,2,,4:10,Defense,4,Zen,,,,,,,,,,,,,,,,
10/15/2017,Afternoon,167,,,,-1,L,2685,2688,3,JustWingIt,TheChizzler,Yuni,Flakenstein,MilkTea,Minglee,Xito,Napsta,Arbitor,Diego,Scrambldeggz,TopWops,Temple of Anubis,2,0,,0,Attack,4,Lucio,,,,,,,,,,,,,,,,
10/15/2017,Afternoon,168,2672,2654,-18,-2,L,2641,2641,0,JustWingIt,Mrindelible,Skaphoondle,Punk,Djonluc,Meko,Thefloyd,Genocidegeste,Lvl50Dreagon,Spookghetti,MrWiggles,Shard,EichenWalde,1,2,66.3,0,Defense,8,Mercy,,,,,,,,,,,,,,,,
10/15/2017,Afternoon,168,,,,-2,L,2641,2641,0,JustWingIt,Mrindelible,Skaphoondle,Punk,Djonluc,Meko,Thefloyd,Genocidegeste,Lvl50Dreagon,Spookghetti,MrWiggles,Shard,EichenWalde,2,0,,0,Attack,4,Mercy,,,,,,,,,,,,,,,,
10/15/2017,Afternoon,169,2654,2675,21,1,W,2646,2644,-2,JustWingIt,Cat,Ordishen,Lessismore,Grayzilla,Mightyelf,Willyvee,savage,gaymergrill,Angelxd20,Orilead,Underdog,Nepal,3,2-1,lww,,CP,11,Lucio,,,,,,,,,,,,,,,,
10/15/2017,Afternoon,170,2675,2646,-29,-1,L,2658,2663,5,JustWingIt,TheFloyd,Moom,Pelican,MrPlatypus,TheoFirst77,Drows,Mistahninjah,Napsta,Captacasual,Flight,Sayjohnny,Hanamura,1,2,,5:42,Defense,2,Zen,Lucio,,,,,,,,,,,,,,,
10/15/2017,Afternoon,170,,,,-1,L,2658,2663,5,JustWingIt,TheFloyd,Moom,Pelican,MrPlatypus,TheoFirst77,Drows,Mistahninjah,Napsta,Captacasual,Flight,Sayjohnny,Hanamura,2,1,,0,Attack,8,Lucio,,,,,,,,,,,,,,,,
10/15/2017,Afternoon,171,2646,2619,-27,-2,L,2637,2650,13,JustWingIt,MrPlatypus,Drows,Blaze,Creamsicle,Donkeykong,PieceBone,Cheetos,Acidic,Megatron,Dtgb,Einar,lijang Tower,2,0-2,ll,,CP,6.5,Lucio,Zen,,,,,,,,,,,,,,,
10/15/2017,Afternoon,172,2619,2645,26,1,W,2611,2594,-17,JustWingIt,Caramel,Supanjibobuu,Raptor,VBP,Beasy,PuzzlePeace,Gmrcris,Jaekyung,Starboy,Dante,Pengo,Hollywood,1,1,118.32,0,Defense,7,Mercy,,,,,,,,,,,,,,,,
10/15/2017,Afternoon,172,,,,1,W,2611,2594,-17,JustWingIt,Caramel,Supanjibobuu,Raptor,VBP,Beasy,PuzzlePeace,Gmrcris,Jaekyung,Starboy,Dante,Pengo,Hollywood,2,2,118.33,0,Attack,7.5,Mercy,,,,,,,,,,,,,,,,
10/15/2017,Afternoon,173,2645,2668,23,2,W,2650,2652,2,JustWingIt,Kaiju,Beasy,PurplePanda,Nugnectar,TypicalCurse,Chi,Bazzi,Kitsalai,KilledbyGirl,Kirdd,Maxlab,Numbani,1,3,71.75,1:34,Attack,6.5,Zen,,,,,,,,,,,,,,,,
10/15/2017,Afternoon,173,,,,2,W,2650,2652,2,JustWingIt,Kaiju,Beasy,PurplePanda,Nugnectar,TypicalCurse,Chi,Bazzi,Kitsalai,KilledbyGirl,Kirdd,Maxlab,Numbani,2,3,71.75,2:12,Defense,5,Symmetra,Zen,,,,,,,,,,,,,,,
10/15/2017,Afternoon,173,,,,2,W,2650,2652,2,JustWingIt,Kaiju,Beasy,PurplePanda,Nugnectar,TypicalCurse,Chi,Bazzi,Kitsalai,KilledbyGirl,Kirdd,Maxlab,Numbani,3,2,20.29,0,Attack,4,Zen,,,,,,,,,,,,,,,,
10/15/2017,Afternoon,173,,,,2,W,2650,2652,2,JustWingIt,Kaiju,Beasy,PurplePanda,Nugnectar,TypicalCurse,Chi,Bazzi,Kitsalai,KilledbyGirl,Kirdd,Maxlab,Numbani,4,1,,0,Defense,2,Symmetra,Zen,,,,,,,,,,,,,,,
10/17/2017,NIght,174,2668,2694,26,3,W,2849,2875,26,JustWingIt,Asimmovania,Grungetrash,Algonquin,Yamhard,Drewc3,TopDawg,Ning,Jwh,Crewcabanger,Cooper,Jmatias,Route 66,1,3,74.5,3:11,Defense,,Zen,,,,,,,,,,,,,,,,
10/17/2017,NIght,174,,,,3,W,2849,2875,26,JustWingIt,Asimmovania,Grungetrash,Algonquin,Yamhard,Drewc4,TopDawg,Ning,Jwh,Crewcabanger,Cooper,Jmatias,Route 66,2,3,74.5,0,Attack,8,Zen,Lucio,,,,,,,,,,,,,,,
10/17/2017,NIght,174,,,,3,W,2849,2875,26,JustWingIt,Asimmovania,Grungetrash,Algonquin,Yamhard,Drewc5,TopDawg,Ning,Jwh,Crewcabanger,Cooper,Jmatias,Route 66,3,0,78.2,1,Defense,3,Zen,,,,,,,,,,,,,,,,
10/17/2017,NIght,174,,,,3,W,2849,2875,26,JustWingIt,Asimmovania,Grungetrash,Algonquin,Yamhard,Drewc6,TopDawg,Ning,Jwh,Crewcabanger,Cooper,Jmatias,Route 66,4,1,78.2,0,Attack,3,Mercy,,,,,,,,,,,,,,,,
10/17/2017,NIght,175,2694,2715,21,4,W,2886,2880,-6,JustWingIt,Asimmovania,Turtletess,YamHard,SleepyBear,Tyler,Jwh,SirBroderick,Cela,Splooge,Avina,Matcha,Volkaya Industries,1,2,,4:47,Attack,3.5,Zen,,,,,,,,,,,,,,,,
10/17/2017,NIght,175,,,,4,W,2886,2880,-6,JustWingIt,Asimmovania,Turtletess,YamHard,SleepyBear,Tyler,Jwh,SirBroderick,Cela,Splooge,Avina,Matcha,Volkaya Industries,2,0,,0,Defense,4,Zen,,,,,,,,,,,,,,,,
10/17/2017,NIght,176,2715,2689,-26,-1,L,2707,2670,-37,JustWingIt,Geemcbee,Milk,Yaada,Omgitsbeth,Redcupcak,VeryRice,Ebhonin,Saleene,TheToymaster,Horseirl,Platypasia,King's Row,1,3,70.19,2:27,Defense,5.5,Zarya,Winston,,,,,,,,,,,,,,,
10/17/2017,NIght,176,,,,-1,L,2707,2670,-37,JustWingIt,Geemcbee,Milk,Yaada,Omgitsbeth,Redcupcak,VeryRice,Ebhonin,Saleene,TheToymaster,Horseirl,Platypasia,King's Row,2,3,70.19,1,Attack,8,Lucio,,,,,,,,,,,,,,,,
10/17/2017,NIght,176,,,,-1,L,2707,2670,-37,JustWingIt,Geemcbee,Milk,Yaada,Omgitsbeth,Redcupcak,VeryRice,Ebhonin,Saleene,TheToymaster,Horseirl,Platypasia,King's Row,3,1,,0,Attack,2,,,,,,,,,,,,,,,,,
10/17/2017,NIght,176,,,,-1,L,2707,2670,-37,JustWingIt,Geemcbee,Milk,Yaada,Omgitsbeth,Redcupcak,VeryRice,Ebhonin,Saleene,TheToymaster,Horseirl,Platypasia,King's Row,4,2,,0,Defense,2.5,,,,,,,,,,,,,,,,,
10/17/2017,NIght,177,2689,2661,-28,-2,L,2705,2704,-1,JustWingIt,Gold3lm,Edwerd,JackieChan,Plumbus69,SunnyD,MauroBigd,Roofonfire,Hammerfist15,Borb o,EpicPeetime,Fudnudge,Dorado,1,3,85.75,0:24,Defense,,,,,,,,,,,,,,,,,,
10/19/2017,Night,177,,,,-2,L,2705,2704,-1,JustWingIt,Gold3lm,Edwerd,JackieChan,Plumbus69,SunnyD,MauroBigd,Roofonfire,Hammerfist15,Borb o,EpicPeetime,Fudnudge,Dorado,2,3,85.75,1:54,Attack,6,,,,,,,,,,,,,,,,,
10/19/2017,Night,177,,,,-2,L,2705,2704,-1,JustWingIt,Gold3lm,Edwerd,JackieChan,Plumbus69,SunnyD,MauroBigd,Roofonfire,Hammerfist15,Borb o,EpicPeetime,Fudnudge,Dorado,3,0,75.41,0,Defense,1,,,,,,,,,,,,,,,,,
10/19/2017,Night,177,,,,-2,L,2705,2704,-1,JustWingIt,Gold3lm,Edwerd,JackieChan,Plumbus69,SunnyD,MauroBigd,Roofonfire,Hammerfist15,Borb o,EpicPeetime,Fudnudge,Dorado,4,0,,0,Attack,2,Zen,Lucio,,,,,,,,,,,,,,,
10/19/2017,Night,178,2661,2636,-25,-3,L,2877,2884,7,JustWingIt,Asimmovania,Baked,Omiyuki,Nyaddict,May,HotWheelskid,God,Taiqi,Biffin,Bonosenpai,Doopleganger,Volkaya Industries,1,2,,2:03,Defense,6,Zen,,,,,,,,,,,,,,,,
10/19/2017,Night,178,,,,-3,L,2877,2884,7,JustWingIt,Asimmovania,Baked,Omiyuki,Nyaddict,May,HotWheelskid,God,Taiqi,Biffin,Bonosenpai,Doopleganger,Volkaya Industries,2,0,,4,Attack,4,Zen,Lucio,,,,,,,,,,,,,,,
10/19/2017,Night,179,2636,2617,-19,-4,L,2829,2839,10,JustWingIt,Asimmovania,Curry4th3,Nescko,R5A,Omiyuki,Itfrombit,LordCrowely,Cahootles,Van,Hanzoap,Sadboii,Gibraltar,1,3,88.67,2:39,Defense,5.5,Mercy,,,,,,,,,,,,,,,,
10/19/2017,Night,179,,,,-4,L,2829,2839,10,JustWingIt,Asimmovania,Curry4th4,Nescko,R5A,Omiyuki,Itfrombit,LordCrowely,Cahootles,Van,Hanzoap,Sadboii,Gibraltar,2,3,88.67,1:00,Attack,8,Mercy,,,,,,,,,,,,,,,,
10/19/2017,Night,179,,,,-4,L,2829,2839,10,JustWingIt,Asimmovania,Curry4th5,Nescko,R5A,Omiyuki,Itfrombit,LordCrowely,Cahootles,Van,Hanzoap,Sadboii,Gibraltar,3,3,88.67,0,Attack,8,Mercy,,,,,,,,,,,,,,,,
10/19/2017,Night,179,,,,-4,L,2829,2839,10,JustWingIt,Asimmovania,Curry4th6,Nescko,R5A,Omiyuki,Itfrombit,LordCrowely,Cahootles,Van,Hanzoap,Sadboii,Gibraltar,4,3,88.67,0,Defense,8,Mercy,,,,,,,,,,,,,,,,
10/19/2017,Night,179,,,,-4,L,2829,2839,10,JustWingIt,Asimmovania,Curry4th7,Nescko,R5A,Omiyuki,Itfrombit,LordCrowely,Cahootles,Van,Hanzoap,Sadboii,Gibraltar,5,3,88.67,0,Defense,8,Mercy,,,,,,,,,,,,,,,,
10/19/2017,Night,179,,,,-4,L,2829,2839,10,JustWingIt,Asimmovania,Curry4th8,Nescko,R5A,Omiyuki,Itfrombit,LordCrowely,Cahootles,Van,Hanzoap,Sadboii,Gibraltar,6,2,,0,Attack,3,Mercy,,,,,,,,,,,,,,,,
10/19/2017,Night,180,2617,2639,22,1,W,2829,2739,-90,JustWingIt,Asimmovania,Falimz,BdsmGandhi,Otterlykeanu,GreenDragon,DrTrump,EzPz,Trashbag,GGSimida,GhostDog,Njdaniel,Junkertown,1,3,101.94,:01,Attack,8,Zen,Lucio,,,,,,,,,,,,,,,
10/19/2017,Night,180,,,,1,W,2829,2739,-90,JustWingIt,Asimmovania,Falimz,BdsmGandhi,Otterlykeanu,GreenDragon,DrTrump,EzPz,Trashbag,GGSimida,GhostDog,Njdaniel,Junkertown,2,2,,0,Defense,8,Zen,,,,,,,,,,,,,,,,
10/20/2017,Afternoon,181,2639,2661,22,2,W,2940,2940,0,JustWingIt,Hbhack,Bury,Festive,Bumblebee,CrazyAc3s,KnightWatch,RiceGang,ShadowTigris,Vanguard,Chaser,Work,Temple of Anubis,1,0,,0,Defense,4,Zen,,,,,,,,,,,,,,,,
10/20/2017,Afternoon,181,,,,2,W,2940,2940,0,JustWingIt,Hbhack,Bury,Festive,Bumblebee,CrazyAc3s,KnightWatch,RiceGang,ShadowTigris,Vanguard,Chaser,Work,Temple of Anubis,2,1,,0,Attack,4,Lucio,,,,,,,,,,,,,,,,
10/20/2017,Afternoon,182,2661,2638,-23,-1,L,2943,2938,-5,JustWingIt,Hbhack,Infinite,Oioi,Shadowtigris,Bumblebee,Chaser,Luminouslulu,Pumba,Cala,Blaise,Drmsy,Dorado,1,3,85.75,3:42,Attack,3.5,Zen,,,,,,,,,,,,,,,,
10/20/2017,Afternoon,182,,,,-1,L,2943,2938,-5,JustWingIt,Hbhack,Infinite,Oioi,Shadowtigris,Bumblebee,Chaser,Luminouslulu,Pumba,Cala,Blaise,Drmsy,Dorado,2,3,85.75,1:55,Defense,6,Zen,,,,,,,,,,,,,,,,
10/20/2017,Afternoon,182,,,,-1,L,2943,2938,-5,JustWingIt,Hbhack,Infinite,Oioi,Shadowtigris,Bumblebee,Chaser,Luminouslulu,Pumba,Cala,Blaise,Drmsy,Dorado,3,2,64.93,0,Defense,7,Zen,,,,,,,,,,,,,,,,
10/20/2017,Afternoon,182,,,,-1,L,2943,2938,-5,JustWingIt,Hbhack,Infinite,Oioi,Shadowtigris,Bumblebee,Chaser,Luminouslulu,Pumba,Cala,Blaise,Drmsy,Dorado,4,0,,0,Attack,3,Zen,Mercy,,,,,,,,,,,,,,,
