Date,Game ID,SR,SR Finish,Delta,Streak #,Win/ Loss/Draw,My Team's SR,Enemy Team's SR,Delta,Teammate,,,,,,Enemy Team,,,,,,Map,Round,Cap Score,Score/ Distance,Time Left,D/A/CP,Length of Match,Character,,,Note,,
2/19/2017,510,2782,2807,25,,W,2864,2878,14,JustWingIt,Darkot,SorrowGrave,R1cer,Necro,KingSlime,Pham,NeoSanguine,Batman,Chaser,Godzilla,Melodic,Ilios,-,3-1,lwww,,CP,20,Zen,Ana,,,,
2/19/2017,511,2807,2807,0,,Draw,2892,2857,-35,JustWingIt,Darkot,SorrowGrave,GhettoSaiyan,Fox,Rave,Justice,NattheCat1,Godless,Dsn,JamesBlunt,MyBoo,King's Row,1,3,108.57,3:01,Attack,5,Zen,,,,,
2/19/2017,511,,,,,Draw,2892,2857,-35,JustWingIt,Darkot,SorrowGrave,GhettoSaiyan,Fox,Rave,Justice,NattheCat2,Godless,Dsn,JamesBlunt,MyBoo,King's Row,2,3,108.57,1:21,Defend,6.5,Mercy,,,,,
2/19/2017,511,,,,,Draw,2892,2857,-35,JustWingIt,Darkot,SorrowGrave,GhettoSaiyan,Fox,Rave,Justice,NattheCat3,Godless,Dsn,JamesBlunt,MyBoo,King's Row,3,0,n/a,0,Defend,1.5,Mercy,,,,,
2/19/2017,511,,,,,Draw,2892,2857,-35,JustWingIt,Darkot,SorrowGrave,GhettoSaiyan,Fox,Rave,Justice,NattheCat4,Godless,Dsn,JamesBlunt,MyBoo,King's Row,4,0,n/a,0,Attack,3.5,Ana,,,,,
2/19/2017,512,2807,2807,0,,Draw,2893,2890,-3,JustWingIt,Darkot,SorrowGrave,Ballincolin,FairSirs,TeaOtter,FatmanOwner,Fextem,Keev,R2n,Skylar,Zenines,Numbani,1,0,n/a,0,Defend,4.5,Symmetra,,,,,
2/19/2017,512,,,,,Draw,2893,2890,-3,JustWingIt,Darkot,SorrowGrave,Ballincolin,FairSirs,TeaOtter,FatmanOwner,Fextem,Keev,R2n,Skylar,Zenines,Numbani,2,0,n/a,0,Attack,4.5,Ana,,,,,
2/19/2017,513,2807,2832,25,,W,2938,2900,-38,JustWingIt,Darkot,Favonius,SorrowGrave,Landazar,KilerCatfish,MatterPillar,BestMcCreeNA,M1ddler1ddle,MadCauseBad,Runningriot,TheRedComet,Hollywood,1,3,62.86,0,Attack,8.5,Zen,,,,,
2/19/2017,513,,,,,W,2938,2900,-38,JustWingIt,Darkot,Favonius,SorrowGrave,Landazar,KilerCatfish,MatterPillar,BestMcCreeNA,M1ddler1ddle,MadCauseBad,Runningriot,TheRedComet,Hollywood,2,2,110.18,0,Defend,8,Ana,,,,,
2/19/2017,514,2832,2807,-25,,L,2939,2913,-26,JustWingIt,Darkot,Favonius,SorrowGrave,Gavin,Qrimm,FatmanOwner,Fextem,Keev,R2n,Skylar,Zenines,Dorado,1,2,64.75,0,Defend,8,Symmetra,Zen,,,,
2/19/2017,514,,,,,L,2939,2913,-26,JustWingIt,Darkot,Favonius,SorrowGrave,Gavin,Qrimm,FatmanOwner,Fextem,Keev,R2n,Skylar,Zenines,Dorado,2,0,65.14,0,Attack,5,Zen,,,,,
2/19/2017,515,2807,2839,32,,W,2926,2933,7,JustWingIt,Darkot,Favonius,SorrowGrave,GoNuts,SherryW,BaconPelvis,CückDaddy,AlloDoxia,JonLinXenoth,Surok,Xorta,Hanamura,1,2,n/a,1:47,Attack,6,Mercy,,,,,
2/19/2017,515,,,,,W,2926,2933,7,JustWingIt,Darkot,Favonius,SorrowGrave,GoNuts,SherryW,BaconPelvis,CückDaddy,AlloDoxia,JonLinXenoth,Surok,Xorta,Hanamura,2,1,n/a,0,Defend,9,Mercy,,,,,
2/19/2017,516,2839,2861,22,,W,2957,2956,-1,JustWingIt,Asimmovania,Darkot,Favonius,Alexiuso,Hockey,DizzyGrizzly,JodersDemise,GoGuma,DankMeme,Lux,Voracity,Gibraltar,1,3,88.63,1:06,Attack,7,Zen,,,,,
2/19/2017,516,,,,,W,2957,2956,-1,JustWingIt,Asimmovania,Darkot,Favonius,Alexiuso,Hockey,DizzyGrizzly,JodersDemise,GoGuma,DankMeme,Lux,Voracity,Gibraltar,2,0,67.61,0,Defend,4.5,Torbjorn,,,,,
2/19/2017,517,2861,2838,-23,,L,2972,2982,10,JustWingIt,Asimmovania,Darkot,Favonius,Jaxn,Nyrex,Baldwin,LittlePants,Nody,Amphiphile,Lxrd,ManFo98,Nepal,-,0-3,llll,,CP,12,Zen,Lucio,,,,
2/19/2017,518,2838,2811,-27,,L,2948,2934,-14,JustWingIt,Asimmovania,Darkot,Favonius,IvanMacDeath,SquidSupreme,BallinColin,FairSirs,SSX3Griffin,TeaOtter,PipWander,Budge,Route 66,1,3,74.5,2:47,Attack,5.5,Zen,,,,,
2/19/2017,518,,,,,L,2948,2934,-14,JustWingIt,Asimmovania,Darkot,Favonius,IvanMacDeath,SquidSupreme,BallinColin,FairSirs,SSX3Griffin,TeaOtter,PipWander,Budge,Route 66,2,3,74.5,1:10,Defend,7,Zen,,,,,
2/19/2017,518,,,,,L,2948,2934,-14,JustWingIt,Asimmovania,Darkot,Favonius,IvanMacDeath,SquidSupreme,BallinColin,FairSirs,SSX3Griffin,TeaOtter,PipWander,Budge,Route 66,3,1,73.31,0,Defend,4,Mercy,,,,,
2/19/2017,518,,,,,L,2948,2934,-14,JustWingIt,Asimmovania,Darkot,Favonius,IvanMacDeath,SquidSupreme,BallinColin,FairSirs,SSX3Griffin,TeaOtter,PipWander,Budge,Route 66,4,0,61.39,0,Attack,3,Mercy,,,,,
2/19/2017,519,2811,2783,-28,,L,2895,2887,-8,JustWingIt,Asimmovania,Darkot,Midori,MoonCake,Dradon,Blax34,SquidSupreme,TrainingBot,HotLine,MicroJackson,SpiderMango,Numbani,1,2,57.69,0,Attack,8.5,Zen,,,,,
2/19/2017,519,,,,,L,2895,2887,-8,JustWingIt,Asimmovania,Darkot,Midori,MoonCake,Dradon,Blax34,SquidSupreme,TrainingBot,HotLine,MicroJackson,SpiderMango,Numbani,2,3,57.7,0:58,Defend,7.5,Mercy,,,,,
2/20/2017,520,2783,2783,0,,-,2433,2452,19,JustWingIt,OWOWhatsThis,TheHammer44,Mageic,Dongerlord,Red14Me,TheSBM,StaySmall,Wandor,CptWalker,M3dCauseB4d,Silentsword,Temple of Anubis,-,-,n/a,,-,-,,,,Leaver,,
2/20/2017,521,2783,2801,18,,W,2454,2463,9,JustWingIt,OWOWhatsThis,TheHammer45,Juiceology,NyBBAS,ShadowBunny,Chimera,Megrin,Trissin,Atlas,PoiBoiKwis,Vigilante,lijiang Tower,-,3-1,lwww,,CP,20,Zen,,,,,
2/20/2017,522,2801,2775,-26,,L,2461,2506,45,JustWingIt,OWOWhatsThis,TheHammer46,MurderTrain,DooooRag,JollyPhoenix,Pvvnecl,Prefontaine,NateHenry,Descension,EmE,PandaQueen,Ilios,-,0-3,lll,,CP,11,Zen,Ana,,Leaver 1st round,,
2/20/2017,523,2775,2794,19,,W,2447,2476,29,JustWingIt,OWOWhatsThis,TheHammer47,Echelon,Krakalakalak,KKKKKKKKKKKG,FireMonster,Incursio125,Enro,CarlPasta,GoldCavalier,Tom,Hanamura,1,1,n/a,0,Defend,8,Symmetra,,,,,
2/20/2017,523,,,,,W,,,,JustWingIt,OWOWhatsThis,TheHammer48,Echelon,Krakalakalak,KKKKKKKKKKKG,FireMonster,Incursio125,Enro,CarlPasta,GoldCavalier,Tom,Hanamura,2,2,n/a,3:27,Attack,4.5,Ana,,,,,
2/20/2017,524,2794,2769,-25,,L,2934,2937,3,JustWingIt,Darkot,FatGonzo,PudgyFish,KaeJrage,Dethkilla666,KoreanShaco,Gippal,KeemStar,Rookie9011,FullofShrimp,Sasin,Nepal,-,1-3,wlll,,CP,21,Lucio,Zen,,,,
2/20/2017,525,2769,2791,22,,W,2940,2926,-14,JustWingIt,Darkot,Rustle,DeadWalker,Flevance,Nah,Ston,Skyark,UpFloat,Baconator69,Cmos,Jebaited,Temple of Anubis,1,1,n/a,0,Defend,8.5,Zen,,,,,
2/20/2017,525,,,,,W,2940,2926,-14,JustWingIt,Darkot,Rustle,DeadWalker,Flevance,Nah,Ston,Skyark,UpFloat,Baconator69,Cmos,Jebaited,Temple of Anubis,2,2,n/a,2:46,Attack,5,Zen,,,,,
2/20/2017,526,2791,2811,20,,W,2944,2911,-33,JustWingIt,Darkot,Bae,EryBodyDyin,Thorntrail,FedoraLord,Carter,AmantheKid,Remix,Rejovinated,Laelimanis,MrMuffler,Volskaya Industries,1,1,n/a,0,Defend,8,Symmetra,,,,,
2/20/2017,526,,,,,W,2944,2911,-33,JustWingIt,Darkot,Bae,EryBodyDyin,Thorntrail,FedoraLord,Carter,AmantheKid,Remix,Rejovinated,Laelimanis,MrMuffler,Volskaya Industries,2,2,n/a,2,Attack,6,Zen,,,,,
2/20/2017,527,2811,2790,-21,,L,2970,3005,35,JustWingIt,Darkot,GearShark,Ricorimto,Stalirris,ĻĖØWŮĻF,YungBradPitt,DustyKun123,VolTiyon,Kozev,CallMeCypher,SuperMurloc,Route 66,1,3,74.5,4:42,Defend,3,Mercy,,,ĻĖØWŮĻF trolled the first round -_-,,
2/20/2017,527,,,,,L,2970,3005,35,JustWingIt,Darkot,GearShark,Ricorimto,Stalirris,ĻĖØWŮĻF,YungBradPitt,DustyKun124,VolTiyon,Kozev,CallMeCypher,SuperMurloc,Route 66,2,3,74.5,1:24,Attack,6.5,Mercy,,,,,
2/20/2017,527,,,,,L,2970,3005,35,JustWingIt,Darkot,GearShark,Ricorimto,Stalirris,ĻĖØWŮĻF,YungBradPitt,DustyKun125,VolTiyon,Kozev,CallMeCypher,SuperMurloc,Route 66,3,2,59.7,0,Attack,3.5,Mercy,,,,,
2/20/2017,527,,,,,L,2970,3005,35,JustWingIt,Darkot,GearShark,Ricorimto,Stalirris,ĻĖØWŮĻF,YungBradPitt,DustyKun126,VolTiyon,Kozev,CallMeCypher,SuperMurloc,Route 66,4,3,59.71,0,Defend,5,Mercy,,,,,
